ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
DBBF,BetaShares Ethical Diversified Balanced ETF,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,-102.65,525.96, 
DBF,Duxton Farms Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,--,-1.44,-2.59,-3.42,3.27, 
DBI,Dalrymple Bay Infrastructure Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,25.92, 
DBO,Diablo Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,--,-1.51
DBS,Dark Blue Sea Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.50,-3.17,-1.67,-13.59,0.99,2.54,3.35,4.19,3.18,0.89, , , , , , , , , , , , , 
DC2,DC Two Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,-7.07,-6.26
DCC,DigitalX Limited,Annual Per Share Statistics - EPS Bef. Abs,11.45,-9.52,-1.75,-7.69,-4.39,1.73,0.21,-0.08,-2.63,-0.55,-0.30,-0.56,-0.37,-7.19,-12.39,-5.41,-2.59,-2.60,0.83,-0.70,-1.14,1.04,-0.38
DCG,Decmil Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , ,-3.30,-5.98,-8.49,0.05,8.55,6.43,18.93,26.51,38.32,31.22,24.08,-34.50,-16.57,-3.54,6.27,-48.43,-8.90,-67.75
DCI,DC International Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.97,--, , , , , , , , , , , , , , , , , , , , , 
DCL,DomaCom Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-5.68,-5.00,-4.34,-2.68,-1.64,-1.12
DCN,Dacian Gold Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , ,--,-7.13,-5.85,-8.38,-18.47,-11.92,-2.63,1.35,-40.63,-1.18, 
DCX,DiscovEx Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,-0.36,-1.77,-2.28,-1.78,-2.50,-3.60,-0.22,-0.37,-1.70,0.18,-0.85,-0.01,-0.55,-0.05, 
DDB,Dynamic Group Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , ,--, ,3.07,1.81
DDD,3D Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,-7.26,-5.37,-4.66,-1.15,-0.33,-0.34,-0.12,0.25,-0.20,-0.37,-0.18,-0.19,-0.09,-0.04,-0.02, 
DDF,Deutsche Diversified Trust,Annual Per Share Statistics - EPS Bef. Abs,8.79,8.76,9.37,9.76,10.64, , , , , , , , , , , , , , , , , , 
DDH,DDH1 Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,18.58,9.55
DDR,Dicker Data Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , ,--,5.02,6.55,7.28,4.06,14.39,16.04,16.82,20.22,33.69,34.02,42.63, 
DDT,DataDot Technology Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,0.00,-3.12,-1.21,-1.56,0.69,-6.22,0.27,-0.12,-0.29,-0.03,-0.22,-0.12,-0.43,-0.18,-0.39,-0.30,0.00,0.10,0.52
DEG,De Grey Mining Limited,Annual Per Share Statistics - EPS Bef. Abs, , ,-0.65,-1.46,-5.22,-9.72,-9.40,-3.43,-1.17,-1.16,-0.29,-0.92,-0.52,-0.88,-0.02,-0.05,-0.04,-1.91,-0.85,-0.50,-0.41,-0.41, 
DEL,Delorean Corporation Limited,Annual Per Share Statistics - EPS Bef. Abs,--, , , , , , , , , , , , , , , , , , , ,--,-3.75, 
DEL1,Delfin Limited ,Annual Per Share Statistics - EPS Bef. Abs,--, , , , , , , , , , , , , , , , , , , , , , 
DEM,De.mem Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-8.02,-1.90,-2.58,-2.02,-2.16, 
DES,Destra Corporation Limited,Annual Per Share Statistics - EPS Bef. Abs,-10.36,-7.04,-2.41,-1.50,-1.80,0.46,1.18,8.76,-23.29, , , , , , , , , , , , , , 
DET,Dealt Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,0.78,0.04,0.17,-89.34,-33.87, 
DEV,DevEx Resources Limited,Annual Per Share Statistics - EPS Bef. Abs,--,-1.82,-2.29,-2.10,-0.78,-3.78,-5.07,-3.11,-3.73,-3.41,-0.49,-1.19,-0.88,-0.99,-0.49,-0.20,0.07,-0.19,-0.21,-1.47,-2.00,-2.48, 
DEX,Duke Exploration Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,--,11.59,16.18,16.91,13.87,3.16, , , , , , , , , , ,--,-2.15, 
DEX1,Dexion Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,--,11.59,16.18,16.91,13.87,3.16, , , , , , , , , , , , , 
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , ,--,22.55,21.82,22.75,19.85, , , , 
DGA,Digga Australian Mining Fund,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , ,-62.48,-106.96,18.93, , , , , , , , 
DGD,Delta Gold Limited,Annual Per Share Statistics - EPS Bef. Abs,-51.28,19.24, , , , , , , , , , , , , , , , , , , , , 
DGGF,BetaShares Ethical Diversified Growth ETF,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,-131.94,867.74, 
DGH,Desane Group Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs,4.42,6.02,5.59,6.49,6.43,3.48,6.25,6.12,2.64,-9.38,6.29,-0.01,3.10,4.29,4.11,6.91,13.73,13.57,1.79,66.72,5.52,4.41,11.35
DGL,DGL Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,77.51,10.31
DGM,Deepgreen Minerals Corporation Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.28,-0.33,-0.17,-3.55,-1.04, , , , , , , , , , , , , , , , , , 
DGO,DGO Gold Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,--,-1.76,-1.50,-4.77,-1.39,0.62,-2.17,-1.22,-0.20,-15.49,-3.43,-5.64,-19.55,-0.23,-9.95, 
DGR,DGR Global Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,12.51,-1.61,-1.12,-1.21,-3.85,-2.18,0.39,1.37,-1.24,1.30,-0.94,-1.46,1.56,0.14,0.49,-0.01,-0.72,-0.95,-0.12, 
DGX,Diploma Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,6.34,1.69,7.94,-0.26,-17.98,1.02,1.19,-2.29, , , , , , , 
DHB,Dream Haven Bedding and Furniture Limited,Annual Per Share Statistics - EPS Bef. Abs,-22.23,--, , , , , , , , , , , , , , , , , , , , , 
DHG,Domain Holdings Australia Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,--,-1.55,-23.67,-39.02,5.87,5.90
DHHF,BetaShares Diversified All Growth ETF,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,-149.86,257.03, 
DID,Didasko Limited,Annual Per Share Statistics - EPS Bef. Abs,-10.63,--,-9.67,-4.67,-4.30, , , , , , , , , , , , , , , , , , 
DIG,Asia Pacific Digital Limited,Annual Per Share Statistics - EPS Bef. Abs,--,-3.46,-0.18,-4.42,-1.53,-0.84,-1.11,-0.96,-22.22,-0.82,-0.22,0.14,-1.91,-0.05,-0.12,-9.22,-10.31,-5.76, , , , , 
DIO,Dioro Exploration NL,Annual Per Share Statistics - EPS Bef. Abs,-0.47,-0.75,-0.27,-0.22,0.41,0.73,-0.14,-0.24,-21.48,-1.27, , , , , , , , , , , , , 
DIR,Direct Nickel Limited,Annual Per Share Statistics - EPS Bef. Abs,-7.05,-21.35,-3.19,-0.09,-0.16,-0.17,-0.11,-0.17,-4.50,-16.38,-2.78,-0.33,-53.18,-5.00,-6.35, , , , , , , , 
DIT,Deutsche Industrial Trust,Annual Per Share Statistics - EPS Bef. Abs,14.50,15.75,12.85,16.35,16.98, , , , , , , , , , , , , , , , , , 
DIV,UBS IQ Morningstar Australia Dividend Yield ETF,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , ,41.90,121.82,0.25,186.73,96.16,206.61, , , 
DJRE,SPDR Dow Jones Global Real Estate ESG Fund,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , ,62.72,201.83,218.57,-83.36,155.25,230.60,-418.97,419.53,-80.09
DJS,David Jones Limited,Annual Per Share Statistics - EPS Bef. Abs,9.11,7.12,1.66,-7.51,14.59,17.52,18.69,46.80,30.57,31.47,33.99,33.00,19.41,17.95, , , , , , , , , 
DJW,Djerriwarrh Investments Limited,Annual Per Share Statistics - EPS Bef. Abs,23.43,22.03,20.13,19.59,19.57,22.12,39.46,47.56,32.81,-6.85,11.86,26.58,20.41,17.25,19.63,21.47,18.63,15.39,14.27,15.47,14.72,13.36,17.08
DKM,Duketon Mining Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , ,--, ,-3.89,-1.96,-4.45,-2.96,-2.45,16.19,2.64, 
DKN,DKN Financial Group Limited,Annual Per Share Statistics - EPS Bef. Abs,0.56,-24.65,0.11,-2.23,-0.04,3.63,3.01,7.38,5.51,-8.28,5.11,-9.25, , , , , , , , , , , 
DKS,Danks Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs,91.48,66.16,79.94,78.38,74.98,69.44,45.63,60.01,61.78,108.14, , , , , , , , , , , , , 
DLC,Delecta Limited,Annual Per Share Statistics - EPS Bef. Abs,-7.45,-7.15,1.93,-3.07,0.92,-0.76,-0.13,0.43,-0.84,-0.28,-0.43,-0.11,0.11,-0.18,-0.42,-0.32,-0.03,0.12,-0.39,-0.11,-0.04,-0.01,-0.04
DLM,Dominion Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,--,-2.32,-6.21,-10.19,-7.93,-15.82,-7.25,-3.09,-3.79,-4.01,-3.09,-2.82,-4.03,-3.04,-0.40,-1.36,0.16,0.03,-0.84, 
DLS,Drillsearch Energy Limited,Annual Per Share Statistics - EPS Bef. Abs,-2.92,2.06,-1.98,-0.08,-0.35,0.30,1.03,0.75,-2.12,-0.60,-1.26,-2.62,4.46,11.13,16.59,-1.76, , , , , , , 
DLT,Delta Drone International Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,--,-10.23,-2.58,-0.13,-0.72, 
DLX,DuluxGroup Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , ,16.93,26.02,24.76,21.10,28.09,29.65,34.09,37.33,39.38, , , , 
DM1,Desert Metals Limited,Annual Per Share Statistics - EPS Bef. Abs,3.57,3.20,4.81,5.13,3.52,4.39,1.49,1.74,0.25,13.04,4.69,-22.28,-21.49,-29.43,-1.55,-9.06,-3.25,-1.37, , ,--,-2.86, 
DMA,Dynasty Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , ,--,-2.34,-3.26,-6.39,-4.51,-8.31,-3.99,-0.73,-1.39,-1.17,-0.64,-0.14,-0.16,-0.12,-0.22, , , 
DMC,Design Milk Co Limited,Annual Per Share Statistics - EPS Bef. Abs,0.93,-5.66,-4.99,-3.74,-3.29,-3.43, ,-0.32,-1.19,-0.50,-0.17,-0.14,-0.08, ,21.70,--,0.20,0.15,1.98,-0.55,-0.26,-4.47, 
DME,Dome Gold Mines Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , ,--,-1.39,-1.32,-0.61,-0.67,-0.66,-0.65,-0.70,-0.75, 
DMG,Dragon Mountain Gold Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.64, , , , , , , ,-3.38,-3.82,-2.55,-1.05,51.70,-0.19,-0.21,-0.23,-0.25,-0.22,-0.25,-0.27,-0.27,-0.26, 
DMKT,AMP Capital Dynamic Markets Fund (Hedge Fund),Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,3.95,8.23,-14.67,-42.50, , 
DML,Discovery Metals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,--,-5.97,-8.88,-5.16,-2.76,-3.94,-2.88,-2.04,-3.56,-4.69,-50.22,2.89, , , , , , , , 
DMM,DMC Mining Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,-4.60,-16.19, , , , , , , , , , , ,--, 
DMM1,DMC Mining Limited1,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,-4.60,-16.19, , , , , , , , , , , , , 
DMP,Domino's Pizza Enterprises Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , ,11.17,21.74,14.82,18.42,22.60,26.21,31.34,38.88,40.86,50.46,74.24,94.40,116.02,139.40,135.52,160.11,212.78,183.38
DMX,DMX Corporation Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.58,-9.34,-4.04,-7.14,-5.82,-1.04,-0.20,-0.70,0.37,-1.04,2.51,2.94,3.10,-0.08, , , , , , , , , 
DN8,Dreamscape Networks Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-4.64,0.72,1.45, , , 
DNA,Donaco International Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-5.01,-3.27,-16.67,-7.03,-3.86,-4.23,-1.68,-0.51,-0.55,2.53,2.22,-0.54,9.47,3.73,-15.03,-23.55,-7.15,2.10,-1.34
DNK,Danakali Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,--,-5.39,-1.35,-2.10,2.90,-4.86,-2.88,-7.36,-5.87,-11.64,-4.16,-2.71,-4.11,-2.43,-2.85,-2.66,-1.16,-2.59,-2.87, 
DNS,Danae Resources NL,Annual Per Share Statistics - EPS Bef. Abs,0.95,-1.12,-1.09,-5.91,-3.91,-2.85, , , , , , , , , , , , , , , , , 
DNX,DenX Limited,Annual Per Share Statistics - EPS Bef. Abs,4.17,0.94,-7.10,-10.36,-7.94,-5.36, , , , , , , , , , , , , , , , , 
DOC,Doctor Care Anywhere Group PLC,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,-11.67, 
DOM,Dominion Mining Limited,Annual Per Share Statistics - EPS Bef. Abs,-5.90,-6.05,-5.85,0.43,5.28,-10.51,9.11,51.68,32.73,30.38,2.69, , , , , , , , , , , , 
DOR,Doriemus PLC,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-12.75,-6.15,-5.07,-1.64,-3.60, 
DOR1,Dome Resources NL ,Annual Per Share Statistics - EPS Bef. Abs,2.27, , , , , , , , , , , , , , , , , , , , , , 
DOT,Deutsche Office Trust,Annual Per Share Statistics - EPS Bef. Abs,6.74,9.43,9.82,9.29,9.25, , , , , , , , , , , , , , , , , , 
DOU,Douugh Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-7.48,-26.19,-17.84,0.25,1.96,-0.23,0.17,0.02,-0.12,-0.07,-8.80,-8.21,-17.21,-0.75,-0.19,-0.22,-0.51,-2.55, 
DOW,Downer EDI Limited,Annual Per Share Statistics - EPS Bef. Abs,6.87,6.12,5.03,5.70,28.97,27.00,-13.78,32.03,47.87,54.44,0.89,-7.62,23.72,45.65,48.28,46.60,40.26,37.53,10.74,42.88,-25.38,26.21,22.16
DRA,DRA Global Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.28,-0.23,-0.60,-0.27,-1.43,-3.90,-7.21,0.38,1.02,-1.08,28.96,-8.30,-4.95,-17.82,8.73,2.88,6.04,-0.66, , ,--,87.20, 
DRA1,Dragon Mining Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.28,-0.23,-0.60,-0.27,-1.43,-3.90,-7.21,0.38,1.02,-1.08,28.96,-8.30,-4.95,-17.82,8.73,2.88,6.04,-0.66, , , , , 
DRD,DRDGold Limited,Annual Per Share Statistics - EPS Bef. Abs,-206.87,-42.64,-55.95,-11.42,-73.97,-44.18, , , , , , , , , , , , , , , , , 
DRE,Dreadnought Resources Ltd,Annual Per Share Statistics - EPS Bef. Abs,-1.34,-3.46,-2.49,16.87, , ,--,-0.79,0.07,-6.70,-2.26,-4.94,-0.22,-1.21,-0.07,-0.03,-1.30,-0.11,-0.07,-0.09,-0.07,-0.06, 
DRE1,Dalrymple Resources NL,Annual Per Share Statistics - EPS Bef. Abs,-1.34,-3.46,-2.49,16.87, , , , , , , , , , , , , , , , , , , 
DRM,Demetallica Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , ,--,-1.32,-2.90,-5.42,-6.96,-3.78,9.65,5.64,-21.75,-3.86, , ,--, 
DRM2,Doray Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , ,--,-1.32,-2.90,-5.42,-6.96,-3.78,9.65,5.64,-21.75,-3.86, , , , 
DRO,DroneShield Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , ,--,-6.96,-3.81,-3.76,-3.60,-1.96,-1.33, 
DRR,Deterra Royalties Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,17.84,33.77
DRUG,Betashares Global Healthcare ETF - Currency Hedged,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,48.38,21.48,51.82,49.35,103.50, 
DRX,Diatreme Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,0.00,-2.04,-1.20,0.75,-1.70,-1.58,-1.76,-1.41,-1.34,-1.00,-1.17,-0.51,-0.22,-0.16,-0.24,-0.10,-0.05,-0.08, 
DSB,Delta SBD Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , ,--,11.68,14.03,15.68,-90.41,1.59,2.44, , , , , , 
DSE,Dropsuite Limited,Annual Per Share Statistics - EPS Bef. Abs,-1.36,-1.12,-0.71,-0.52,-0.77,-1.75, ,-0.18,-0.07,-0.15,-0.58,-0.04,-0.04,-6.02,-1.92,-0.59,-4.88,-0.53,-0.30,-0.64,-0.39,-0.01, 
DSH,DSHE Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , ,--,8.38,16.03, , , , , , , 
DSK,Dusk Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,35.11, 
DSQ,DSQ Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,--,-15.56,-8.76,-3.40,-1.53,46.09, , , , , , , , , , 
DSX,Decimal Software Limited,Annual Per Share Statistics - EPS Bef. Abs,-2.55,-6.73,-0.64,-0.55,-0.28,-0.38,-0.33,-2.73,-2.31,-2.78,-18.97,-1.91,-1.44,7.69,-10.96,-4.24,-1.97,-1.38,-0.77, , , , 
DTC,Damstra Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , ,--,-3.05,-5.00,-28.92
DTE,Dart Energy Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , ,--,0.53,-18.81,-15.83,-7.17, , , , , , , , 
DTI,DTI Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , ,--,0.14,0.03,-6.38,-9.13,-4.42,-1.28,0.01, 
DTL,Data3 Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.14,-29.13,21.72,15.43,23.63,26.28,36.88,46.13,58.52,63.75,70.88,97.41,8.88,7.88,4.89,6.89,8.98,9.99,9.14,11.76,15.35,16.51,19.61
DTM,Dart Mining NL,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,-1.28,-1.77,-2.62,-1.32,-0.51,-0.68,1.81,-0.51,-1.33,-0.28,-0.21,-0.43,-0.10,-0.99,-0.86, 
DTO,D2 Marketing Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,--,4.89,-47.03, , , , , , , , , , , , , 
DTR,Dateline Resources Limited ,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , ,-3.02,-0.69,-2.75,1.54,-6.16,-0.66,-0.68,-0.59,-0.10,-0.05,-1.77, 
DTS,Dragontail Systems Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-3.31,-4.50,-4.42,-1.91, , 
DTZ,Dotz Nano Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,-0.76,1.14,-47.62,-10.40,0.84,-2.65,-0.38,-45.48,-38.07,-45.58,-5.22,-5.09,-2.45,-1.61,-2.73, 
DUB,Dubber Corporation Limited,Annual Per Share Statistics - EPS Bef. Abs,8.54,-2.45,-1.19,-1.28,-2.04,-0.78,-0.30,0.05,0.12,0.25,-0.07,-0.04,-10.07,-6.17,-3.26,-11.20,-13.04,-11.12,-9.19,-6.22,-9.30,-13.25,-21.71
DUE,DUET Group,Annual Per Share Statistics - EPS Bef. Abs, , , , ,20.81,20.52,0.00,5.52,8.59,-9.24,16.25,13.98,4.44,0.51,15.16,3.39,8.64, , , , , , 
DUG,DUG Technology Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , ,--, ,-22.06,-11.80
DUI,Diversified United Investment Limited,Annual Per Share Statistics - EPS Bef. Abs,5.74,10.16,7.09,7.45,10.90,10.71,15.54,18.59,22.91,-2.52,10.49,12.78,13.06,14.03,15.52,17.00,14.74,15.76,16.50,18.06,14.22,14.57,21.49
DUN,Dundas Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,--,-1.69
DUR,Duratec Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,3.23,3.24
DVA,Diversa Limited,Annual Per Share Statistics - EPS Bef. Abs,-3.04,-3.80,-37.46,-75.40,-7.45,-5.00,-2.73,-1.80,-0.33,-4.89,-2.62,-4.91,-11.36,-2.43,-1.25,-4.61,0.13, , , , , , 
DVC,DCA Group Limited,Annual Per Share Statistics - EPS Bef. Abs,20.87,14.86,9.34,6.88,6.52,4.33,16.05, , , , , , , , , , , , , , , , 
DVDY,VanEck Morningstar Australian Moat Income ETF,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,286.45, 
DVL,Dorsavi Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , ,--,-3.60,-6.60,-3.63,-2.45,-2.22,-2.15,-3.49,-0.68, 
DVN,Devine Limited,Annual Per Share Statistics - EPS Bef. Abs,0.72,0.19,23.75,12.39,13.80,12.78,14.40,14.25,12.13,5.68,1.77,3.18,-8.12,-0.35,2.27,-22.70,-23.87,-17.89,-14.63,-12.90,-2.43, , 
DVP,Develop Global Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,-5.40,-8.75,-1.03,-1.24,-1.09,0.71,-1.06,-0.19,-2.67,-0.18,-0.10,-0.07,-1.06,-1.38,-22.65, 
DVR,Diverger Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , ,21.81,-103.11,-15.52,-26.41,3.94,-1.60,-4.54,-6.05,-8.04,4.14,-1.25,5.35,5.51,7.86,4.29,7.02,9.47
DW8,DW8 Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.06,1.17,1.93,-4.50,-5.89,-8.25,-0.59,-0.97,0.29,0.10,-0.16,-2.24,0.00,-0.06,-0.53,-0.16,0.00,-0.94,-0.36,-0.24,-0.19,-0.46,-0.89
DWS,DWS Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , ,-5.10,12.74,13.52,12.11,14.02,13.14,13.77,12.74,9.74,7.87,12.74,13.19,12.07,7.81,5.70, , 
DXB,Dimerix Limited,Annual Per Share Statistics - EPS Bef. Abs,-3.43,-30.05,-3.09,-2.82,-1.40,-2.16,-8.17,-1.42,-0.97,-0.57,-0.01,0.00,-0.02,-0.20,-0.16,-0.17,-0.39,-0.11,-2.88,-1.82,-2.62,-3.22,-3.56
DXC,Dexus Convenience Retail REIT,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--, ,20.28,30.41,51.37,62.38,60.62
DXF,Ding Sheng Xin Finance Co. Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , ,--,3.01, , , , , , 
DXI,Dexus Industria REIT,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , ,--,26.82,18.22,25.40,65.87,29.56,17.79,27.01,51.28,53.35
DXL,Dyno Nobel Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , ,13.50,4.77, , , , , , , , , , , , , , , 
DXN,DXN Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,--,-5.88,-3.50,-2.57,-0.45,-0.50
DXS,Dexus,Annual Per Share Statistics - EPS Bef. Abs, , , , ,--,10.71,36.82,41.41,15.40,-38.43,1.52,12.70,4.21,11.14,8.39,68.24,131.02,131.55,171.24,126.91,90.63,105.13,151.01
DYL,Deep Yellow Limited,Annual Per Share Statistics - EPS Bef. Abs,-5.53,-4.65,-5.58,-0.93,-1.28,-0.34,-0.43,-0.34,-0.35,-1.19,-0.40,-0.32,-4.31,-0.60,-1.22,-1.12,-0.09,-22.51,-1.34,-1.90,1.19,-1.75, 
DZZF,BetaShares Ethical Diversified High Growth ETF,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,-85.69,319.38, 
E200,SPDR S&P/ASX 200 ESG Fund,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,433.54,-96.45
E25,Element 25 Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , ,--,-6.45,-6.14,0.84,12.03,-8.09,-6.19,-1.07,4.24,-3.80,-1.47,1.22,-2.01,-4.31,-1.95,-4.96, 
E2M,E2 Metals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-1.89,-1.00,-3.52,-2.53,-3.66, 
E33,East 33 Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--, ,-3.40
E3S,E3Sixty Limited,Annual Per Share Statistics - EPS Bef. Abs,-2.90,-2.64,-0.84,-5.89,-0.64,-0.44, ,-1.52,-0.68,-8.36,-3.90,-0.60,1.14,-2.04,-0.67,-1.60,-0.97,-0.51,-0.28,-4.91, , , 
E79,E79 Gold Mines Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--, , 
E88,Ensogo Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , ,-0.49,-16.58,-247.84,-26.91,-3.61,-2.45, , , , 
EAC,East African Coffee Plantations Limited,Annual Per Share Statistics - EPS Bef. Abs,21.36,48.58,22.02,14.01,32.18, , , , , , , , , , , , , , , , , , 
EAF,Evans & Partners Asia Fund,Annual Per Share Statistics - EPS Bef. Abs,-3.74,-1.79,-2.38,-8.52,-2.65,-1.00,0.94,-1.30,-0.32,-0.60,-0.07,-2.05,-1.80,-3.89,-0.34, , ,--,-3.37,6.74,6.94, , 
EAI,Ellerston Asian Investment Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , ,--,-2.74,7.77,8.69,3.74,4.43,18.95,-22.79
