ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
EGF1,Ellerston Gems Fund,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,1.78, , , , , , , , , , , , , , 
EGG,Enero Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,2.05,3.00,4.36,6.15,2.98,1.64,1.02,0.04,0.50,0.34,1.07,0.78,1.25,1.01,1.06,1.42,1.40,2.51,2.90
EGH,Eureka Group Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , ,--,1.00,0.62,0.60,1.16,0.06,0.01,0.01,0.09,0.10,0.07,0.12,0.51,0.79,0.37,0.28,0.26,0.33,0.60,0.61
EGI,Ellerston Global Investments Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,--,1.15,0.92,1.01,1.07,0.93, , , 
EGL,The Environmental Group Limited,Annual Ratio Analysis - Year End Share Price ($),0.06,0.09,0.12,0.21,0.24,0.09,0.10,0.10,0.07,0.05,0.04,0.04,0.05,0.03,0.02,0.02,0.03,0.02,0.04,0.06,0.02,0.09,0.20
EGN,Engenco Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,--,2.05,1.22,0.20,0.16,0.10,0.50,0.14,0.12,0.10,0.10,0.21,0.48,0.42,0.45,0.53,0.44
EGO,Empire Oil & Gas NL,Annual Ratio Analysis - Year End Share Price ($),0.12,0.05,0.03,0.00,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.00,0.36,0.17,0.12,0.12, , , 
EGR,EcoGraf Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,0.20,0.20,0.07,0.15,0.18,0.26,0.18,0.14,0.12,0.07,0.57, 
EGX,EvoGenix Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,--,0.56, , , , , , , , , , , , , , , , 
EGY,Energy Technologies Limited,Annual Ratio Analysis - Year End Share Price ($),0.29,0.50,0.12,0.05,0.04,0.04,0.04,0.06,0.05,0.03,0.03,0.03,0.03,0.01,0.01,0.00,0.01,0.01,0.01,0.30,0.15,0.17, 
EHE,Estia Health Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,--,6.00,4.61,3.05,3.29,2.64,1.53,2.47,1.91
EHH,Eagle Health Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,--,0.34,0.16,0.12, , , 
EHL,Emeco Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,--, ,1.65,1.07,0.41,0.58,1.13,0.88,0.28,0.20,0.08,0.03,0.10,0.38,2.07,0.99,1.05,0.65
EIG,European Investors Global Property Trust,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.99,1.19, , , , , , , , , , , , , , , 
EIGA,Einvest Income Generator Fund (Managed Fund),Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,3.87,3.22,3.95, 
EIM,El Corporation Limited,Annual Ratio Analysis - Year End Share Price ($),0.16,0.07,0.12,0.07,0.02,0.06,0.07,0.05,0.05,0.00,0.00,0.01,0.03,0.03, , , , , , , , , 
EINC,Betashares Legg Mason Equity Income Fund (Managed Fund),Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , ,8.28,8.52,7.25,8.69, 
EIQ,Echo IQ Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,0.16,0.04,0.01,0.02,0.03,0.07,0.02,0.01,0.01,0.03,0.10, 
EKA,Eureka Energy Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.21,0.27,0.18,0.04,0.20,0.27, , , , , , , , , , , 
EL8,Elevate Uranium Ltd,Annual Ratio Analysis - Year End Share Price ($),0.06,0.06,0.06,0.08,0.02,0.04,0.13,0.23,0.23,0.24,0.09,0.03,0.02,0.00,0.00,0.20,0.16,0.15,0.10,0.09,0.07,0.33, 
ELC,Electrotech Investments Limited,Annual Ratio Analysis - Year End Share Price ($),0.34,0.15,0.15, , , , , , , , , , , , , , , , , , , , 
ELD,Elders Limited,Annual Ratio Analysis - Year End Share Price ($),1.83,2.68,1.36,1.68,1.58,1.82,2.10,2.78,1.10,0.24,0.58,0.29,0.25,0.11,0.17,3.82,3.87,4.85,7.09,6.32,10.85,12.23, 
ELE,Elmore Ltd,Annual Ratio Analysis - Year End Share Price ($),0.29,0.25,0.13,0.28,0.27,0.14,0.07,0.03,0.10,0.01,0.06,0.06,0.05,0.02,0.01,0.01,0.01,0.03,0.01,0.07,0.07,0.02, 
ELI,Emerging Leaders Investment Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,1.79,1.20,1.13,0.97,0.70,0.73,0.87,0.76,0.79, , , , , , , , , 
ELK,ELK Petroleum Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,0.28,0.73,0.27,0.48,0.17,0.10,0.21,0.12,0.17,0.11,0.03,0.07,0.07,0.08, , , , 
ELL,Ellendale Resources NL,Annual Ratio Analysis - Year End Share Price ($),--,0.09,0.09,0.07,0.19,0.04,0.04,0.16, , , , , , , , , , , , , , , 
ELO,ELMO Software Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,--,2.50,5.50,7.29,7.16,4.26,2.25
ELR,Elsmore Resources Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , ,--,0.02,0.02, , , , , , , 
ELS,Elsight Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,--,0.70,0.39,0.42,0.38, 
ELS1,Equity Long/Short Strategies Fund (The),Annual Ratio Analysis - Year End Share Price ($), , , ,1.03, , , , , , , , , , , , , , , , , , , 
ELT,Elementos Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,--,0.13,0.23,0.08,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02, 
EM1,Emerge Gaming Limited,Annual Ratio Analysis - Year End Share Price ($),0.14,0.03,0.08,0.04,0.08,0.11,0.10,0.12,0.10,0.04,0.03,0.03,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.02,0.02,0.04,0.01
EM2,Eagle Mountain Mining Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,--,0.42,0.12,0.16,1.00, 
EMB,Embelton Limited,Annual Ratio Analysis - Year End Share Price ($),2.20,1.50,1.80,2.40,3.25,3.25,4.10,4.76,4.50,3.40,4.60,6.00,7.80,6.51,7.35,7.30,8.04,12.00,13.98,10.50,10.00,12.10,10.00
EMD,Emyria Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,--,0.05,0.18,0.19
EME,Energy Metals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,1.81,6.64,1.49,0.52,0.79,0.30,0.24,0.24,0.13,0.07,0.08,0.09,0.10,0.09,0.14,0.27, 
EMH,European Metals Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , ,--,0.15,0.15,0.14,0.46,0.85,0.28,0.36,0.29,1.53, 
EMH1,Emu Hill Gold Mines N.L. ,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , ,--,0.15, , , , , , , , , 
EMKT,VanEck MSCI Multifactor Emerging Markets Equity ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,19.04, ,22.86, 
EML,EML Payments Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,--,0.13,0.18,0.07,0.03,0.04,0.17,0.10,0.31,0.64,0.57,1.27,1.61,1.41,2.96,3.34,3.48,1.23
EML1,Email Limited ,Annual Ratio Analysis - Year End Share Price ($),2.25, , , , , , , , , , , , , , , , , , , , , , 
EMM,Electrometals Technologies Limited,Annual Ratio Analysis - Year End Share Price ($),0.17,0.16,0.10,0.08,0.05,0.05,0.08,0.09,0.02,0.02,0.03,0.01,0.01,0.01, , , , , , , , , 
EMMG,BetaShares Legg Mason Emerging Markets Fund (managed fund),Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,5.41,5.60,7.40, 
EMN,Euro Manganese Inc,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , ,--,0.17,0.22,0.51, 
EMO,EnterMo Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--, , , , , , , , , , , , 
EMP,Emperor Energy Limited,Annual Ratio Analysis - Year End Share Price ($),0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.12,0.12,0.01,0.02,0.03,0.03,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.03,0.04, 
EMP1,Emperor Mines Limited,Annual Ratio Analysis - Year End Share Price ($),0.39,0.36,0.87,0.53,0.81,0.23,0.38,0.12, , , , , , , , , , , , , , , 
EMR,Emerald Resources NL,Annual Ratio Analysis - Year End Share Price ($),0.17,0.20, , , , ,0.16,0.23,0.21,0.05,0.02,0.04,0.02,0.01,0.01,0.02,0.05,0.04,0.03,0.04,0.54,0.90, 
EMS,Eastern Metals Limited,Annual Ratio Analysis - Year End Share Price ($), ,--,0.11,0.50,0.32,0.16,0.16,0.14,0.17,0.03,0.03,0.02,0.01, , , , , , , , ,--, 
EMT,eMetals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,0.18,0.16,0.04,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02, 
EMU,Emu NL,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.11,0.09,0.14,0.10,0.09,0.10,0.04,0.02,0.06,0.06,0.05,0.04,0.01,0.02, 
EMV,EMvision Medical Devices Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , ,--,0.36,1.34,3.01,1.50
ENA,Ensurance Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,--,0.25,0.23,0.23,0.23,0.16,0.12,0.04,0.02,0.02,0.03,0.22
ENB,Eneabba Gas Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,--,0.24,0.30,0.10,0.20,0.10,0.05,0.03,0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.01, , 
ENC,Enice Holding Company Limited,Annual Ratio Analysis - Year End Share Price ($),--,--,--, , , , , , , , , , , ,--,0.34,0.23,0.32, , , , , 
ENE1,Energy Developments Limited,Annual Ratio Analysis - Year End Share Price ($),9.75,8.82,3.70,1.74,2.83,4.20,3.80,4.50,2.58,2.00,2.42,2.52,2.40,4.57,5.19,7.30, , , , , , , 
ENG,Engin Limited,Annual Ratio Analysis - Year End Share Price ($),0.26,0.16,0.17,0.18,0.12,0.09,0.21,0.18,0.02,0.02,0.40, , , , , , , , , , , , 
ENK,ENK PLC,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,0.23,0.17, , , , , , , , , , 
ENN,Elanor Investor Group,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,--,1.70,1.88,2.14,2.06,1.82,1.11,1.89,1.65
ENR,Encounter Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.25,0.57,0.25,0.20,0.25,0.93,0.18,0.16,0.20,0.19,0.13,0.12,0.05,0.07,0.15,0.15, 
ENT,Enterprise Metals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.29,0.22,0.24,0.15,0.20,0.10,0.04,0.07,0.03,0.01,0.03,0.02,0.01,0.01,0.02, 
ENV,eNova Mining Limited,Annual Ratio Analysis - Year End Share Price ($),0.69,0.81,0.83,1.07,1.06,1.12,1.16,1.16,0.64,0.48,0.49,0.69,0.79,0.99,1.36,0.01,0.01,0.01,0.01,0.01,0.02,0.02, 
ENV1,Envestra Limited,Annual Ratio Analysis - Year End Share Price ($),0.69,0.81,0.83,1.07,1.06,1.12,1.16,1.16,0.64,0.48,0.49,0.69,0.79,0.99,1.36, , , , , , , , 
ENX,Enegex Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.17, 
EOC,Endocoal Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , ,--,0.38,0.37,0.27, , , , , , , , , , 
EOF,Ecofibre Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , ,--,2.10,2.22,0.68,0.20
EOL,Energy One Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.21,0.14,0.07,0.10,0.10,0.10,0.07,0.37,0.33,0.30,0.40,0.91,1.64,3.90,6.38,5.07
EON,Espreon Limited,Annual Ratio Analysis - Year End Share Price ($),0.66,0.63,1.55,1.65,0.82,0.73,0.48,0.64,0.48,0.45, , , , , , , , , , , , , 
EOR,EOR Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,--,0.04,0.04,0.08,0.03,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01, , , 
EOS,Electro Optic Systems Holdings Limited,Annual Ratio Analysis - Year End Share Price ($),--,0.41,1.65,2.35,3.90,3.30,1.38,0.50,0.41,1.05,1.35,0.55,0.30,0.42,0.81,1.49,1.73,2.45,2.45,7.42,5.91,2.34, 
EP1,E&P Financial Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,--,2.40,0.80,0.54,0.73,0.48
EPA,Ephraim Resources Limited,Annual Ratio Analysis - Year End Share Price ($),0.04,0.04,0.20,0.15,0.20,0.11, ,0.02,0.02,0.01,0.01,0.00,0.01,0.01,0.02,0.01,0.00,0.00,0.00, , , , 
EPD,Empired Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , ,0.14,0.09,0.08,0.28,0.22,0.62,0.60,0.76,0.34,0.54,0.51,0.27,0.33,0.89, 
EPF,Esplanade Property Fund,Annual Ratio Analysis - Year End Share Price ($),0.87,1.00,1.17,1.19,1.05,0.04,0.20,0.20,0.14, , , , , , , , , , , , , , 
EPI,Equity & Property Investment Corporation Limited,Annual Ratio Analysis - Year End Share Price ($),0.47,0.40, , , , , , , , , , , , , , , , , , , , , 
EPL,Eyecare Partners Limited,Annual Ratio Analysis - Year End Share Price ($),0.05, , , , , ,0.02,--,0.18,0.15,0.07,0.04, , , , , , , , , , , 
EPM,Eclipse Metals Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,0.10,0.07,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.02, 
EPN,Epsilon Healthcare Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,--,0.68,0.47,0.38,0.23,0.07, 
EPW,ERM Power Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--,1.56,2.00,2.50,1.81,2.32,0.84,1.20,1.48,1.87, , , 
EPX,EP&T Global Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,--,2.12,1.53,0.83,1.36,1.59,2.27,1.75,1.08,1.70, , , , ,--,0.23,0.06
EPX1,Ethane Pipeline Income Fund,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,--,2.12,1.53,0.83,1.36,1.59,2.27,1.75,1.08,1.70, , , , , , , 
EPY,Earlypay Ltd,Annual Ratio Analysis - Year End Share Price ($),--,0.12,0.02,0.03,0.05,0.25,0.53,0.06,0.01,--,0.15,0.10,0.10,0.10,0.24,0.18,0.18,0.30,0.57,0.46,0.23,0.45,0.49
EPY1,E-pay Asia Limited,Annual Ratio Analysis - Year End Share Price ($),--,0.12,0.02,0.03,0.05,0.25,0.53,0.06,0.01,0.20,0.15,0.17,0.11,0.65, , , , , , , , , 
EQE,Equus Mining Limited,Annual Ratio Analysis - Year End Share Price ($),0.13,0.03,0.03,0.03,0.02,0.03,0.08,0.09,0.05,0.01,0.01,0.01,0.00,0.03,0.01,0.02,0.01,0.03,0.03,0.01,0.01,0.01, 
EQI,Equigold NL,Annual Ratio Analysis - Year End Share Price ($),0.33,0.52,0.92,0.99,1.45,1.08,1.58,1.85, , , , , , , , , , , , , , , 
EQM,Equatorial Mining Limited,Annual Ratio Analysis - Year End Share Price ($),2.50,1.00,0.99,3.01,4.30,6.95, , , , , , , , , , , , , , , , , 
EQN,Equinox Resources Limited,Annual Ratio Analysis - Year End Share Price ($),0.07,0.07,0.09,0.07,0.60,0.99,2.11,6.25,1.60,4.35,5.99, , , , , , , , , , ,--, 
EQN1,Equinox Minerals Limited,Annual Ratio Analysis - Year End Share Price ($),0.07,0.07,0.09,0.07,0.60,0.99,2.11,6.25,1.60,4.35,5.99, , , , , , , , , , , , 
EQR,EQ Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.18,0.50,0.23,0.08,0.08,0.08,0.10,0.05,0.10,0.12,0.03,0.01,0.02,0.03,0.03,0.03, 
EQS,Equity Story Group Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , , ,--,0.07
EQT,EQT Holdings Limited,Annual Ratio Analysis - Year End Share Price ($),6.50,5.70,6.02,5.12,7.40,11.10,18.50,31.03,21.80,14.50,15.20,13.90,11.06,14.90,20.98,20.39,16.44,17.71,20.80,29.60,24.75,27.40,26.20
EQX,Equatorial Resources Limited,Annual Ratio Analysis - Year End Share Price ($),0.01,0.00,0.27,0.22,0.22,0.20,0.13,0.15,0.36,0.04,0.35,2.34,1.94,0.48,0.34,0.23,0.33,0.39,0.33,0.29,0.27,0.29, 
ERA,Energy Resources of Australia Limited,Annual Ratio Analysis - Year End Share Price ($),2.31,1.94,1.71,3.40,6.59,9.86,21.04,19.50,19.00,23.89,11.13,1.23,1.27,1.26,1.30,0.36,0.43,0.91,0.24,0.17,0.33,0.34, 
ERC,eircom Holdings Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,2.34,3.87,5.50,3.90,1.15, , , , , , , , , , , , , 
ERD,EROAD Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , , ,4.06,4.14
ERF,Elanor Retail Property Fund,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,1.37,1.29,1.27,0.91,1.14,1.12
ERG,Eneco Refresh Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , ,--,0.20,0.15,0.07,0.07,0.07,0.03,0.04,0.03,0.05,0.06,0.07,0.06,0.06,0.07,0.06,0.04, 
ERL,Empire Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,--,0.28,0.17,0.05,0.04,0.06,0.06,0.02,0.00,0.01,0.03,0.02,0.01,0.01,0.01,0.01, 
ERM,Emmerson Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.24,0.15,0.17,0.12,0.12,0.04,0.04,0.03,0.05,0.10,0.08,0.11,0.10,0.07, 
ERS,Environmental Recovery Services Limited,Annual Ratio Analysis - Year End Share Price ($),0.75,0.85,0.80, , , , , , , , , , , , , , , , , , , , 
ERTH,BetaShares Climate Change Innovation ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , , ,14.30, 
ERW,Errawarra Resources Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,--,0.23, 
ERX,Exore Resources Ltd,Annual Ratio Analysis - Year End Share Price ($),0.07,0.03,0.14,0.12,0.07,0.03,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.05,0.04,0.07, , , 
ESE,Esense-Lab Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , ,--,0.30,0.03,0.01,0.02, , 
ESG,Eastern Star Gas Limited,Annual Ratio Analysis - Year End Share Price ($),--,0.14,0.13,0.10,0.14,0.14,0.10,0.66,0.73,0.80,0.82,0.60, , , , , , , , , , , 
ESGI,VanEck MSCI International Sustainable Equity ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , ,22.46,24.08,28.79, 
ESK,Etherstack PLC,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,--,1.64,0.56,0.50,0.25,0.21,0.10,0.21,0.26,0.62,0.46, 
ESL,Eco Systems Ltd,Annual Ratio Analysis - Year End Share Price ($),1.75,0.49,0.25,0.18,0.22, , , , ,--,0.16,0.20,0.20,0.05,0.02,0.00,0.39,0.16,0.10,0.07,0.07, , 
ESL1,Earth Sanctuaries Limited,Annual Ratio Analysis - Year End Share Price ($),1.75,0.49,0.25,0.18,0.22, , , , , , , , , , , , , , , , , , 
ESPO,VanEck Video Gaming and Esports ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , , ,11.77, 
ESR,Estrella Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,--,0.18,0.12,0.09,0.01,0.02,0.03,0.02,0.01,0.01,0.05, 
ESS,Essential Metals Limited,Annual Ratio Analysis - Year End Share Price ($), , , ,--,0.12,0.16,0.14,0.20,0.08,0.03,0.03,0.03,0.02,0.01,0.01,0.02,0.04,0.02,0.02,0.01,0.01,0.10, 
ESS1,Essa Australia Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,0.34,0.34,0.82,1.12,0.17,0.17, , , , , , , , , , , , 
ESTX,ETFS EURO STOXX 50 ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,60.70,62.22,65.10,61.90,75.75, 
ETF,UBS IQ Morningstar Australia Quality ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , ,20.21,23.32,20.15,19.95,20.38,21.07,21.65, , , 
ETHI,Betashares Global Sustainability Leaders ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,6.43,7.72,8.86,10.68,12.77, 
ETPMAG,ETFS Physical Silver,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,32.50,29.94, 
ETR,Etrade Australia Limited,Annual Ratio Analysis - Year End Share Price ($),1.79,0.60,0.51,0.41,1.27,1.65,2.22, , , , , , , , , , , , , , , , 
EUR,European Lithium Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , ,--,0.14,0.06,0.01,0.00,0.00,0.08,0.04,0.21,0.09,0.05,0.05, 
EUZ,Europa Metals Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , ,0.13,0.32,0.14,0.05,0.15,0.19,0.03,0.01,0.02,0.01,0.01,0.00,0.00, , , , 
EV1,Evolution Energy Minerals Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , , , ,--, , 
EVE,EVE Health Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,0.04,0.05,0.10,0.29,0.07,0.03,0.03,0.09,0.02,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00, 
EVF,Evergreen Forests Limited,Annual Ratio Analysis - Year End Share Price ($),0.34,0.35, , , , , , , , , , , , , , , , , , , , , 
EVM,EnviroMission Limited,Annual Ratio Analysis - Year End Share Price ($), ,--,0.17,0.17,0.18,0.30,0.15,0.15,0.04,0.04,0.02,0.02,0.04,0.03,0.06,0.07,0.10,0.10,0.10, , , , 
EVN,Evolution Mining Limited,Annual Ratio Analysis - Year End Share Price ($), , ,--,0.42,0.20,0.08,0.18,0.07,0.05,0.10,1.62,1.36,1.48,0.57,0.70,1.15,2.33,2.41,3.51,4.36,5.67,4.50,2.38
EVO,Evolve Education Group Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,--,1.08,0.90,1.05,0.70,0.16,0.07,0.86, 
EVR,EV Resources Limited,Annual Ratio Analysis - Year End Share Price ($),0.27,0.11,0.02,0.01,0.01,0.00,0.01,0.01,0.04,0.17,0.09,0.08,0.06,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02, 
EVR1,Endeavour Mining Corporation,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,2.39,2.01,0.48,0.45, , , , , , , , 
EVS,EnviroSuite Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,--,0.43,0.40,0.14,0.03,0.03,0.05,0.06,0.08,0.09,0.07,0.05,0.12,0.14,0.09,0.15
EVT,Event Hospitality and Entertainment Ltd,Annual Ratio Analysis - Year End Share Price ($),2.60,1.95,2.40,2.37,3.37,4.30,4.87,6.45,4.87,4.30,5.70,5.80,6.45,8.27,9.33,12.54,14.53,13.37,13.39,12.50,8.41,12.64,13.05
EVZ,EVZ Limited,Annual Ratio Analysis - Year End Share Price ($),0.45,0.20,0.13,0.17,0.18,0.04,0.14,0.49,0.21,0.09,0.07,0.07,0.02,0.06,0.01,0.01,0.01,0.01,0.03,0.18,0.07,0.17,0.19
EWC,Energy World Corporation Ltd,Annual Ratio Analysis - Year End Share Price ($),0.12,0.10,0.04,0.02,0.02,0.04,0.03,1.04,1.18,0.63,0.38,0.50,0.37,0.39,0.32,0.36,0.18,0.38,0.17,0.06,0.06,0.08, 
EWE,East West Energy Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.36,0.14,0.07,0.07,0.06,0.03,0.01,0.01,0.01,0.01, , , , , , 
EWN,Erawan Company Limited,Annual Ratio Analysis - Year End Share Price ($),0.35,0.17,0.15,0.12,0.08,0.05,0.04, , , , , , , , , , , , , , , , 
EX1,Exopharm Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , , ,--,0.41,0.25,0.56,0.13
EX20,Betashares Australian Ex-20 Portfolio Diversifier ETF,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,16.10,18.29,18.60,16.67,20.29, 
EXC,Exterra Resources Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , ,0.10,0.04,0.02,0.02,0.01,0.04,0.04, , , , , 
EXG,Excelsior Gold Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,0.61,0.06,0.07,0.04,0.05,0.13,0.09,0.08,0.07,0.06,0.05,0.04, , , , 
EXL,Elixinol Wellness Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , , , , ,--,2.50,0.56,0.17,0.07, 
EXL1,Excel Coal Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,2.65,7.49,8.07, , , , , , , , , , , , , , , , 
EXO,Ennox Group Ltd,Annual Ratio Analysis - Year End Share Price ($), , , , , , , ,1.00,0.70,0.61,0.40,0.20,0.06,0.04,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00, 
EXP,Experience Co Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , , , , , , , , , , ,--,0.31,0.51,0.66,0.64,0.23,0.12,0.30,0.22
EXR,Elixir Energy Limited,Annual Ratio Analysis - Year End Share Price ($), , , , ,--,0.42,0.39,0.27,0.27,0.06,0.05,0.05,0.05,0.02,0.01,0.00,0.00,0.04,0.06,0.04,0.04,0.24, 
EXS,Exco Resources Limited,Annual Ratio Analysis - Year End Share Price ($),0.10,0.09,0.09,0.04,0.20,0.14,0.23,0.35,0.37,0.27,0.24,0.66,0.16, , , , , , , , , , 
EXT,Extract Resources Ltd,Annual Ratio Analysis - Year End Share Price ($),--,0.03,0.00,0.00,0.02,0.02,0.08,0.84,1.28,6.50,6.50,7.91, , , , , , , , , , , 
EXU,Explaurum Limited,Annual Ratio Analysis - Year End Share Price ($), , , , , ,--,0.12,0.88,0.09,0.05,0.08,0.14,0.05,0.01,0.00,0.00,0.07,0.11,0.08, , , , 
