ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
EDE,Eden Innovations Ltd,Annual Ratio Analysis - ROE, , , , , ,0.00%,-23.48%,-54.10%,-47.89%,-21.91%,-21.10%,-105.92%,-182.15%,-29.74%,-25.83%,-81.58%,-22.03%,-57.57%,-60.85%,-43.80%,-57.82%,-31.74%, 
EDI,Evans Deakin Industries Limited ,Annual Ratio Analysis - ROE,6.27%, , , , , , , , , , , , , , , , , , , , , , 
EDN,Elkedra Diamonds NL,Annual Ratio Analysis - ROE, ,-0.35%,-0.37%,-3.10%,-32.12%,-47.32%,-34.59%,-50.41%, , , , , , , , , , , , , , , 
EDT,EDT Retail Trust,Annual Ratio Analysis - ROE, , , , ,2.86%,6.88%,12.42%,16.63%,-0.95%,-172.23%,17.85%, , , , , , , , , , , , 
EDU,EDU Holdings Limited,Annual Ratio Analysis - ROE,-1.42%, , ,--,0.98%,9.46%,14.46%,14.18%,12.32%,6.39%,3.02%,"-1,112.69%",583.25%,92.95%,67.55%,-46.60%,-10.07%,2.50%,3.35%,4.71%,13.23%,1.57%, 
EDV,Endeavour Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,26.27%,13.87%
EEG,Empire Energy Group Limited,Annual Ratio Analysis - ROE,-8.80%,-210.78%,-52.86%,-44.54%,-21.44%,-15.94%,-12.19%,-22.30%,-21.58%,-1.45%,27.00%,-3.23%,-0.45%,-2.27%,-10.53%,-25.67%,-31.24%,-40.89%,-4.32%,-39.96%,-25.42%,-8.14%, 
EEI,Earth Essence International Limited,Annual Ratio Analysis - ROE,-10.69%,-411.07%,77.31%, , , , , , , , , , , , , , , , , , , , 
EEL,ENRG Elements Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-2.85%,-17.90%,-193.54%,-54.28%,"-1,150.74%",-55.41%,-97.66%,-130.15%,-200.54%,-86.54%,-198.98%, 
EER,East Energy Resources Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-8.40%,-5.57%,-7.27%,-2.65%,-3.93%,-7.16%,0.01%,-4.50%,"-2,961.07%",271.73%,-92.08%,-16.39%,-159.20%,64.56%, 
EEU,BetaShares Euro ETF,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,--, , ,-0.21%, ,-0.41%,4.41%,2.74%,-3.24%,-2.43%, 
EFC,eFinancial Capital Limited,Annual Ratio Analysis - ROE,0.63%,2.45%, , , , , , , , , , , , , , , , , , , , , 
EFE,Eastern Resources Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-6.73%,-6.36%,-12.73%,-16.12%,-16.82%,-16.61%,-22.19%,-5.52%,-8.18%,-98.92%,-13.95%,-15.24%,-10.54%,-11.89%, 
EFF,Evans & Partners Australian Flagship Fund,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,10.85%,-6.46%, , 
EFG,Everest Financial Group Limited,Annual Ratio Analysis - ROE, , , , , , ,3.87%,4.72%,-378.42%,12.42%,-27.23%, , , , , , , , , , , , 
EFT,Eftel Limited,Annual Ratio Analysis - ROE,-23.64%,-67.15%,-123.22%,-165.25%,-10.01%,2.79%,4.85%,-4.74%,1.70%,-24.06%,-13.75%,11.52%,-17.15%, , , , , , , , , , 
EGA,Egan Street Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,-105.16%,-60.82%,-78.94%, , , 
EGD,Evans & Partners Global Disruption Fund,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,27.58%,4.89%,26.30%, , 
EGF,Evans & Partners Global Flagship Fund,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,3.45%,4.39%,23.52%,-8.57%,9.98%,13.21%,14.57%,5.00%, , 
EGF1,Ellerston Gems Fund,Annual Ratio Analysis - ROE, , , , , , , , ,--, , , , , , , , , , , , , , 
EGG,Enero Group Limited,Annual Ratio Analysis - ROE, , , , ,2.22%,5.71%,12.87%,9.09%,11.55%,9.75%,0.99%,-30.02%,23.71%,-4.62%,0.02%,1.35%,6.03%,4.79%,6.87%,10.24%,10.50%,17.80%,18.43%
EGH,Eureka Group Holdings Limited,Annual Ratio Analysis - ROE, , , ,60.79%,-15.36%,-7.49%,12.26%,4.27%,-294.49%,"-1,470.14%",-66.92%,-79.62%,18.57%,1.87%,10.11%,8.65%,9.20%,6.68%,1.90%,5.57%,8.54%,4.82%,5.98%
EGI,Ellerston Global Investments Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,12.99%,-0.93%,8.95%,7.57%,-0.24%, , , 
EGL,The Environmental Group Limited,Annual Ratio Analysis - ROE,-2.63%,5.28%,14.36%,12.33%,12.70%,-16.25%,11.09%,-10.61%,1.96%,5.45%,3.12%,-4.46%,-107.02%,7.16%,11.64%,1.43%,-0.10%,12.06%,10.20%,7.41%,-8.87%,8.77%,6.18%
EGN,Engenco Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,8.92%,15.28%,-2.36%,-208.83%,3.64%,-5.68%,-9.46%,-7.88%,-4.93%,3.91%,13.56%,22.78%,15.82%,14.76%,12.10%,6.96%
EGO,Empire Oil & Gas NL,Annual Ratio Analysis - ROE,-26.92%,-95.08%,-53.78%,-190.49%,-25.45%,-31.40%,-34.67%,-56.04%,-45.82%,-33.51%,-13.93%,-11.64%,-3.44%,-17.75%,-6.22%,12.18%,-5.47%,-234.02%,22.77%,772.34%, , , 
EGR,EcoGraf Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-26.67%,-211.02%,-11.57%,-21.65%,-46.52%,-36.43%,-21.26%,-19.13%,-18.16%,-13.43%,-7.84%, 
EGX,EvoGenix Limited,Annual Ratio Analysis - ROE, , , , , ,-49.20%,-42.35%, , , , , , , , , , , , , , , , 
EGY,Energy Technologies Limited,Annual Ratio Analysis - ROE,-5.36%,-53.01%,-193.50%,-9.30%,-15.05%,-41.87%,-3.36%,-9.63%,-10.38%,-23.33%,0.34%,-13.69%,-112.24%,-436.81%,-88.51%,-63.13%,439.40%,86.31%,49.35%,-22.31%,-32.16%,-34.65%, 
EHE,Estia Health Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,1.46%,8.29%,5.41%,5.91%,5.48%,4.55%,3.15%,-9.64%
EHH,Eagle Health Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,23.99%,24.76%,9.87%, , , 
EHL,Emeco Holdings Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%, ,7.29%,9.62%,8.45%,16.49%,9.29%,10.93%,3.90%,-0.70%,-45.96%,-763.38%,178.97%,15.81%,22.45%,22.11%,4.56%,11.77%
EIG,European Investors Global Property Trust,Annual Ratio Analysis - ROE, , , , , , ,--,--, , , , , , , , , , , , , , , 
EIGA,Einvest Income Generator Fund (Managed Fund),Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,6.20%,-13.34%,20.52%, 
EIM,El Corporation Limited,Annual Ratio Analysis - ROE,54.60%,-47.75%,-36.25%,-46.69%,88.03%,-81.09%,-51.28%,-134.87%,32.51%,"1,100.00%",107.70%,21.86%,-232.96%,"-8,360.53%", , , , , , , , , 
EINC,Betashares Legg Mason Equity Income Fund (Managed Fund),Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,2.41%,6.85%,-13.68%,19.43%, 
EIQ,Echo IQ Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-28.31%,-52.84%,-21.86%,-20.92%,-38.42%,"-1,688.20%",-546.23%,"1,358.03%",102.20%,-85.53%,-6.47%, 
EKA,Eureka Energy Limited,Annual Ratio Analysis - ROE, , , , , , ,-7.57%,-17.49%,-10.06%,-58.25%,-5.07%,3.50%, , , , , , , , , , , 
EL8,Elevate Uranium Ltd,Annual Ratio Analysis - ROE,-18.45%,-45.66%,-16.27%,-18.40%,-100.50%,-60.49%,-32.28%,-46.15%,-246.54%,-72.69%,-371.08%,-350.42%,-325.66%,166.32%,76.58%,60.21%,70.02%,112.09%,103.13%,-257.44%,-42.27%,-27.33%, 
ELC,Electrotech Investments Limited,Annual Ratio Analysis - ROE,7.28%,13.39%,-0.12%, , , , , , , , , , , , , , , , , , , , 
ELD,Elders Limited,Annual Ratio Analysis - ROE,11.55%,8.44%,5.14%,2.32%,7.06%,7.35%,7.09%,6.77%,9.40%,-29.83%,0.30%,49.43%,6.66%,348.10%,26.00%,36.94%,22.36%,65.06%,23.07%,16.66%,19.28%,23.47%, 
ELE,Elmore Ltd,Annual Ratio Analysis - ROE,-6.98%,-18.36%,-32.98%,-55.16%,-41.99%,-95.99%,190.26%,32.65%,-11.75%,-201.73%,-30.71%,-19.76%,-19.05%,-20.77%,-17.74%,-266.84%,-252.82%,-40.57%,-130.49%,-229.69%,-556.94%,-66.05%, 
ELI,Emerging Leaders Investment Limited,Annual Ratio Analysis - ROE, , , , , ,2.75%,18.93%,17.60%,-10.55%,-18.54%,11.73%,11.32%,-13.30%,3.41%, , , , , , , , , 
ELK,ELK Petroleum Limited,Annual Ratio Analysis - ROE, , , , , ,-17.24%,-11.34%,-16.19%,-19.11%,-53.93%,-42.82%,-47.79%,-49.27%,-71.49%,-233.17%,-257.02%,-24.95%,-39.59%,168.08%, , , , 
ELL,Ellendale Resources NL,Annual Ratio Analysis - ROE,0.00%,0.69%,-2.85%,-9.50%,-11.64%,-351.20%,-97.26%,-2.27%, , , , , , , , , , , , , , , 
ELO,ELMO Software Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,-6.29%,-4.38%,-23.79%,-10.39%,-5.34%,-37.25%
ELR,Elsmore Resources Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,0.00%,-475.32%,256.88%, , , , , , , 
ELS,Elsight Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,-93.49%,-225.57%,-46.02%,-213.39%, 
ELS1,Equity Long/Short Strategies Fund (The),Annual Ratio Analysis - ROE, , , ,4.36%, , , , , , , , , , , , , , , , , , , 
ELT,Elementos Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,0.00%,-10.13%,-25.64%,-29.39%,-436.73%,-22.08%,-48.93%,-38.38%,-16.05%,-13.20%,-34.61%,-22.54%,-11.06%, 
EM1,Emerge Gaming Limited,Annual Ratio Analysis - ROE,-198.75%,"-4,674.64%",-230.35%,"-1,424.30%",-156.46%,-349.06%,-96.25%,-173.77%,-135.68%,-92.13%,-59.07%,-60.10%,6.55%,-85.94%,-76.65%,54.54%,324.17%,-174.71%,-25.37%,-67.75%,-72.40%,4.29%, 
EM2,Eagle Mountain Mining Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,-40.41%,-206.08%,-279.25%,-293.95%, 
EMB,Embelton Limited,Annual Ratio Analysis - ROE,9.92%,-4.50%,6.80%,7.98%,8.78%,8.50%,9.85%,10.50%,12.05%,12.08%,13.84%,14.85%,12.55%,9.21%,10.17%,11.97%,14.33%,14.38%,16.40%,7.36%,14.30%,7.52%,5.00%
EMD,Emyria Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,0.00%,-137.39%,-66.87%,-115.91%
EME,Energy Metals Limited,Annual Ratio Analysis - ROE, , , , , , ,-16.09%,-23.18%,-1.71%,0.50%,-1.18%,0.80%,0.18%,0.09%,-0.99%,-1.88%,-0.71%,-1.64%,-1.05%,-0.84%,-1.61%,-1.62%, 
EMH,European Metals Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,-30.63%,-41.50%,-16.09%,-20.00%,-39.50%,-37.54%,-26.11%,-25.51%,-15.68%, 
EMH1,Emu Hill Gold Mines N.L. ,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,-30.63%, , , , , , , , , 
EMKT,VanEck MSCI Multifactor Emerging Markets Equity ETF,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,0.62%, ,8.35%, 
EML,EML Payments Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%,-2.80%,-27.56%,-17.03%,-97.24%,-9.54%,-127.99%,-56.13%,-39.25%,-32.40%,6.09%,0.46%,0.01%,1.92%,6.25%,2.44%,2.46%,-0.67%
EML1,Email Limited ,Annual Ratio Analysis - ROE,9.85%, , , , , , , , , , , , , , , , , , , , , , 
EMM,Electrometals Technologies Limited,Annual Ratio Analysis - ROE,-43.52%,-36.53%,-3.42%,-49.69%,-24.27%,-20.74%,29.89%,7.42%,-36.91%,-36.15%,-71.79%,-84.86%,-112.03%,-45.45%, , , , , , , , , 
EMMG,BetaShares Legg Mason Emerging Markets Fund (managed fund),Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,5.92%,-0.26%,13.84%, 
EMN,Euro Manganese Inc,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,0.00%,-94.30%,-114.87%,-25.51%, 
EMO,EnterMo Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%, , , , , , , , , , , , 
EMP,Emperor Energy Limited,Annual Ratio Analysis - ROE,38.60%,27.50%,25.34%,"1,133.67%",589.28%,-440.52%,-614.57%,-18.41%,-22.38%,-40.90%,-48.16%,-16.82%,-12.88%,-67.40%,-141.41%,-20.75%,-62.82%,-51.53%,-31.94%,-21.23%,-67.11%,-16.43%, 
EMP1,Emperor Mines Limited,Annual Ratio Analysis - ROE,-13.14%,-3.11%,4.62%,-22.24%,-11.32%,-66.47%,-18.40%,69.91%, , , , , , , , , , , , , , , 
EMR,Emerald Resources NL,Annual Ratio Analysis - ROE,-43.24%,-30.79%, , , , ,-7.03%,-66.76%,-32.54%,-28.34%,-134.09%,-15.06%,-5.84%,-7.68%,3.06%,-7.43%,-1.43%,-18.32%,-33.16%,-16.66%,-9.53%,-15.89%, 
EMS,Eastern Metals Limited,Annual Ratio Analysis - ROE, ,-1.30%,-25.06%,-28.27%,-7.29%,-16.45%,0.20%,-14.01%,-93.57%,-35.05%,-58.19%,-26.39%,-26.52%, , , , , , , , ,0.00%, 
EMT,eMetals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-39.88%,-35.41%,-41.81%,837.60%,-53.00%,-29.99%,-16.69%,-57.45%,-159.98%,-30.57%,-24.44%, 
EMU,Emu NL,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-4.13%,-14.44%,-23.98%,-8.42%,-91.28%,-3.05%,-47.39%,-20.02%,-40.40%,-103.42%,"-1,037.20%","-1,153.08%",-234.09%,-365.45%, 
EMV,EMvision Medical Devices Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,0.00%,-55.10%,-62.92%,-83.54%,-86.27%
ENA,Ensurance Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-11.59%,-10.92%,-3.50%,-159.66%,-211.08%,--,--,--,--,-642.39%, 
ENB,Eneabba Gas Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%,-9.13%,-21.74%,-8.45%,7.31%,-25.76%,-95.11%,-12.61%,0.00%,-6.42%,-12.69%,-21.61%,3.58%,-614.50%,-84.09%,163.96%, , 
ENC,Enice Holding Company Limited,Annual Ratio Analysis - ROE,66.20%,57.95%,29.98%, , , , , , , , , , , ,0.00%,5.16%,16.74%,19.17%, , , , , 
ENE1,Energy Developments Limited,Annual Ratio Analysis - ROE,7.40%,4.91%,4.70%,6.08%,6.15%,9.20%,8.88%,9.25%,6.44%,6.67%,11.30%,20.25%,13.31%,17.35%,12.49%,15.82%, , , , , , , 
ENG,Engin Limited,Annual Ratio Analysis - ROE,63.61%,45.45%,21.82%,26.66%,28.27%,--,-109.44%,-109.33%,-101.33%,-129.18%,-84.53%, , , , , , , , , , , , 
ENK,ENK PLC,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-61.88%,-9.77%, , , , , , , , , , 
ENN,Elanor Investor Group,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,2.79%,-2.10%,6.38%,15.27%,9.57%,-11.84%,5.66%,0.50%
ENR,Encounter Resources Limited,Annual Ratio Analysis - ROE, , , , , , ,-7.16%,-6.99%,-10.95%,-32.85%,-10.83%,-33.30%,-3.81%,-6.99%,-2.20%,2.30%,-29.07%,-5.97%,-67.97%,-6.77%,-6.89%,-7.13%, 
ENT,Enterprise Metals Limited,Annual Ratio Analysis - ROE, , , , , , , ,-1.94%,-2.60%,-8.02%,-2.15%,-15.29%,-5.67%,-25.45%,-42.94%,-75.59%,-35.21%,-6.91%,-11.87%,-6.60%,-11.22%,-21.48%, 
ENV,eNova Mining Limited,Annual Ratio Analysis - ROE,-2.84%,-7.88%,-9.10%,7.91%,-15.64%,-13.40%,14.73%,8.20%,4.31%,9.87%,6.97%,8.29%,12.60%,12.81%,17.77%,-71.07%,-15.81%,-93.87%,-14.06%,-138.38%,-6.42%,-4.13%, 
ENV1,Envestra Limited,Annual Ratio Analysis - ROE,-2.84%,-7.88%,-9.10%,7.91%,-15.64%,-13.40%,14.73%,8.20%,4.31%,9.87%,6.97%,8.29%,12.60%,12.81%,17.77%, , , , , , , , 
ENX,Enegex Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,-51.56%,-56.34%,-15.12%,-16.67%,-17.81%,-193.80%,411.32%,-41.04%, 
EOC,Endocoal Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,0.00%,-16.63%,-7.90%,-9.18%, , , , , , , , , , 
EOF,Ecofibre Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,0.00%,28.37%,20.88%,-8.40%,-13.34%
EOL,Energy One Limited,Annual Ratio Analysis - ROE, , , , , , , ,-20.22%,-14.84%,-1.57%,3.19%,-17.06%,-18.47%,-6.14%,8.95%,14.71%,8.73%,5.29%,14.66%,18.82%,10.88%,16.23%,12.11%
EON,Espreon Limited,Annual Ratio Analysis - ROE,-9.72%,-29.06%,-6.47%,3.99%,0.60%,6.65%,6.74%,-25.73%,10.33%,8.38%, , , , , , , , , , , , , 
EOR,EOR Group Limited,Annual Ratio Analysis - ROE, , , , ,-26.76%,-49.52%,-88.04%,10.11%,295.47%,"12,802.86%",-181.84%,-275.63%,-70.39%,-367.16%,"-1,112.60%",251.73%,130.56%,133.34%,56.20%,90.11%, , , 
EOS,Electro Optic Systems Holdings Limited,Annual Ratio Analysis - ROE,0.00%,-21.60%,-60.89%,6.00%,-50.68%,-34.33%,-183.80%,-761.52%,49.12%,-18.69%,25.19%,1.42%,-357.58%,36.03%,-291.53%,80.83%,-21.91%,-39.88%,15.87%,8.08%,-7.16%,-3.38%, 
EP1,E&P Financial Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.00%,19.11%,7.86%,6.59%,-0.44%,8.00%
EPA,Ephraim Resources Limited,Annual Ratio Analysis - ROE,"-2,131.77%",-638.12%,-4.18%,-392.08%,-69.24%,-123.66%, ,-15.65%,-68.61%,-27.84%,-31.85%,-18.39%,"-4,200.14%",-255.04%,-23.74%,-29.42%,-20.39%,325.22%,48.67%, , , , 
EPD,Empired Ltd,Annual Ratio Analysis - ROE, , , , , , , , ,21.95%,8.69%,0.80%,3.19%,11.32%,10.21%,5.20%,6.73%,-3.53%,4.43%,6.39%,15.07%,9.00%,13.68%, 
EPF,Esplanade Property Fund,Annual Ratio Analysis - ROE,7.36%,8.35%,7.90%,5.39%,7.48%,40.33%,--,--,-3.79%, , , , , , , , , , , , , , 
EPI,Equity & Property Investment Corporation Limited,Annual Ratio Analysis - ROE,4.15%,4.69%, , , , , , , , , , , , , , , , , , , , , 
EPL,Eyecare Partners Limited,Annual Ratio Analysis - ROE,-57.81%, , , , , ,11.87%,40.47%,6.93%,4.78%,2.34%,3.26%, , , , , , , , , , , 
EPM,Eclipse Metals Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-4.05%,-10.42%,-337.04%,-16.35%,-94.12%,-23.62%,-20.48%,-20.68%,-13.56%,-10.63%,-5.94%, 
EPN,Epsilon Healthcare Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,-9.40%,-26.39%,-41.07%,-41.61%,-34.38%, 
EPW,ERM Power Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,10.26%,6.95%,24.75%,9.49%,31.71%,9.83%,0.01%,-18.32%,31.41%, , , 
EPX,EP&T Global Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,-16.18%,-2.99%,6.38%,7.41%,8.79%,7.30%,10.24%,4.14%,3.18%, , , , ,0.00%,-299.75%,-106.47%
EPX1,Ethane Pipeline Income Fund,Annual Ratio Analysis - ROE, , , , , , ,0.00%,-16.18%,-2.99%,6.38%,7.41%,8.79%,7.30%,10.24%,4.14%,3.18%, , , , , , , 
EPY,Earlypay Ltd,Annual Ratio Analysis - ROE,-43.72%,-162.04%,"1,504.10%","-2,608.02%",-15.56%,"-7,691.95%",49.57%,2.04%,-62.61%,0.00%,-69.37%,27.46%,27.92%,18.26%,10.83%,0.17%,6.54%,15.16%,7.93%,21.21%,12.12%,12.37%,15.54%
EPY1,E-pay Asia Limited,Annual Ratio Analysis - ROE,-43.72%,-162.04%,"1,504.10%","-2,608.02%",-15.56%,"-7,691.95%",49.57%,2.04%,-62.61%,13.21%,17.16%,10.76%,16.22%,11.99%, , , , , , , , , 
EQE,Equus Mining Limited,Annual Ratio Analysis - ROE,-2.72%,-408.28%,-25.08%,-33.99%,-28.42%,-6.76%,-8.14%,-4.27%,-5.72%,-21.66%,-98.20%,-34.34%,-71.71%,6.76%,-712.90%,-38.18%,-63.42%,-28.32%,-50.14%,-16.19%,-21.96%,-11.37%, 
EQI,Equigold NL,Annual Ratio Analysis - ROE,8.42%,16.77%,16.46%,18.15%,22.14%,6.66%,130.49%,19.17%, , , , , , , , , , , , , , , 
EQM,Equatorial Mining Limited,Annual Ratio Analysis - ROE,-36.32%,-39.98%,-14.18%,10.43%,12.79%,25.65%, , , , , , , , , , , , , , , , , 
EQN,Equinox Resources Limited,Annual Ratio Analysis - ROE,-30.08%,-67.40%,-31.01%,-35.96%,-12.12%,-4.51%,-6.96%,-4.16%,-1.11%,12.89%,16.11%, , , , , , , , , , ,0.00%, 
EQN1,Equinox Minerals Limited,Annual Ratio Analysis - ROE,-30.08%,-67.40%,-31.01%,-35.96%,-12.12%,-4.51%,-6.96%,-4.16%,-1.11%,12.89%,16.11%, , , , , , , , , , , , 
EQR,EQ Resources Limited,Annual Ratio Analysis - ROE, , , , , , ,-39.08%,-7.07%,-67.22%,-38.21%,-31.08%,3.03%,-13.15%,-35.05%,-15.45%,-21.58%,-19.55%,-326.12%,-55.33%,34.93%,-20.20%,-27.36%, 
EQS,Equity Story Group Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%,-58.50%
EQT,EQT Holdings Limited,Annual Ratio Analysis - ROE,3.26%,9.15%,9.94%,-23.52%,17.07%,19.27%,14.18%,18.33%,20.32%,15.14%,14.92%,14.84%,14.10%,13.85%,4.22%,7.04%,5.52%,6.29%,7.74%,8.40%,7.15%,8.09%,8.56%
EQX,Equatorial Resources Limited,Annual Ratio Analysis - ROE,14.64%,-9.84%,-19.28%,-44.00%,-34.97%,-68.90%,-97.08%,-89.20%,-5.88%,"-17,116.22%",-34.71%,-12.74%,-8.23%,-52.87%,-26.40%,-9.42%,-1.75%,-2.47%,-0.12%,0.62%,-0.39%,-20.60%, 
ERA,Energy Resources of Australia Limited,Annual Ratio Analysis - ROE,3.71%,5.29%,3.50%,3.23%,6.11%,7.61%,7.89%,13.13%,15.54%,28.20%,5.55%,-4.20%,-14.09%,-12.94%,-20.72%,-51.98%,-23.77%,-28.11%,155.02%,2.88%,5.34%,146.97%, 
ERC,eircom Holdings Limited,Annual Ratio Analysis - ROE, , , , , ,0.74%,-3.03%,-14.12%,-3.13%,-10.26%, , , , , , , , , , , , , 
ERD,EROAD Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,1.91%,-0.81%
ERF,Elanor Retail Property Fund,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,0.60%,6.56%,5.69%,5.58%,3.56%,8.10%
ERG,Eneco Refresh Ltd,Annual Ratio Analysis - ROE, , , , , ,0.00%,-4.47%,-30.84%,-1.95%,-13.66%,-9.86%,-51.06%,-2.37%,-2.16%,2.99%,-1.32%,0.83%,0.02%,-14.64%,-8.92%,-8.27%,-1.60%, 
ERL,Empire Resources Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,-2.79%,-376.51%,-149.32%,-110.65%,-71.16%,-231.58%,-259.95%,"-2,602.95%",-905.99%,506.11%,-222.50%,-33.54%,-129.07%,14.83%,-35.35%, 
ERM,Emmerson Resources Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-8.48%,-5.70%,-6.96%,-6.19%,-5.05%,-17.12%,-17.82%,-3.08%,-18.40%,-10.78%,-27.22%,-7.16%,-9.17%,-7.14%, 
ERS,Environmental Recovery Services Limited,Annual Ratio Analysis - ROE,17.98%,16.50%,6.10%, , , , , , , , , , , , , , , , , , , , 
ERTH,BetaShares Climate Change Innovation ETF,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,10.05%, 
ERW,Errawarra Resources Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-99.26%, 
ERX,Exore Resources Ltd,Annual Ratio Analysis - ROE,-18.19%,-188.99%,-5.05%,-7.47%,-126.29%,-44.28%,-71.98%,-17.92%,-25.28%,-60.40%,-17.64%,-12.49%,-72.55%,-94.80%,-26.64%,-7.79%,-9.86%,-23.91%,-3.49%,-48.07%, , , 
ESE,Esense-Lab Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,-95.35%,-134.45%,-386.09%,256.57%, , 
ESG,Eastern Star Gas Limited,Annual Ratio Analysis - ROE,0.00%,-6.61%,-4.23%,-28.31%,-22.78%,-37.77%,-64.32%,-27.87%,-3.96%,-1.64%,-3.77%,-1.62%, , , , , , , , , , , 
ESGI,VanEck MSCI International Sustainable Equity ETF,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,7.63%,6.71%,14.45%, 
ESK,Etherstack PLC,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-10.45%,-73.59%,9.80%,177.66%,-97.98%,"-3,964.10%",-160.61%,140.48%,-56.15%,22.34%, 
ESL,Eco Systems Ltd,Annual Ratio Analysis - ROE,5.97%,-30.98%,-34.76%,-12.01%,-26.04%, , , , ,0.00%,-21.74%,-28.64%,-88.42%,-122.10%,-103.38%,-2.88%,-209.72%,-181.11%,330.66%,316.64%,81.76%, , 
ESL1,Earth Sanctuaries Limited,Annual Ratio Analysis - ROE,5.97%,-30.98%,-34.76%,-12.01%,-26.04%, , , , , , , , , , , , , , , , , , 
ESPO,VanEck Video Gaming and Esports ETF,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,7.40%, 
ESR,Estrella Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-26.88%,-59.93%,-83.40%,"-7,100.90%",-35.56%,-20.15%,-15.35%,-13.97%,-15.21%,-3.88%, 
ESS,Essential Metals Limited,Annual Ratio Analysis - ROE, , , ,0.00%,-5.92%,-13.84%,-12.95%,-4.50%,-13.10%,-66.83%,-16.34%,-38.84%,-17.33%,-15.49%,-43.29%,-21.38%,-12.56%,-20.56%,-24.32%,1.69%,7.63%,-6.78%, 
